horse_age,horse_weight,handicap_weight,total_weight,start_position,race_distance,career_total_races,career_avg_finish,career_avg_time,last_race_days_ago,last_1_avg_finish,last_1_best_finish,last_1_worst_finish,last_1_std_finish,last_1_avg_time,last_1_std_time,last_1_win_rate,last_1_top3_rate,last_3_avg_finish,last_3_best_finish,last_3_worst_finish,last_3_std_finish,last_3_avg_time,last_3_std_time,last_3_win_rate,last_3_top3_rate,last_5_avg_finish,last_5_best_finish,last_5_worst_finish,last_5_std_finish,last_5_avg_time,last_5_std_time,last_5_win_rate,last_5_top3_rate,last_10_avg_finish,last_10_best_finish,last_10_worst_finish,last_10_std_finish,last_10_avg_time,last_10_std_time,last_10_win_rate,last_10_top3_rate,performance_trend,track_type_races,track_type_avg_time,distance_races,distance_avg_finish,distance_avg_time,city_races,city_avg_finish,total_track_experience,distance_variety,form_length,form_avg,form_best,form_worst,form_consistency,recent_form_trend,ganyan,agf,kgs,ganyan_log,is_favorite,jockey_id,trainer_id,owner_id,father_id,mother_id,races_last_30_days,races_last_60_days,races_last_90_days,race_id,race_date,race_city,race_track_type,horse_id,horse_name
7,56,81,137,16,1800,46,6.33,131.43,783,12.0,12,12,0,138.32,0,0.0,0.0,11.666666666666666,11,12,0.4714045207910317,147.18333333333334,6.879662459420201,0.0,0.0,9.0,1,12,4.147288270665544,140.638,10.043320964700868,0.2,0.2,8.0,1,12,3.872983346207417,137.7488888888889,9.182364067958925,0.1,0.2,-6.666666666666666,46,131.43,5,5.6,123.27,20,6.9,46,8,7,2.5,1,4,1.2583057392117916,-1,4.3,21.0,24,1.667706820558076,1,540,2580,9078,18670,15853,0,0,0,182813,2021-02-11,Urfa,Kum,61251,CHEAT
5,54,64,118,4,1800,7,10.29,133.98,1762,16.0,16,16,0,144.22,0,0.0,0.0,14.666666666666666,13,16,1.247219128924647,142.21666666666667,7.159331129527549,0.0,0.0,11.8,3,16,4.621688003316537,133.898,11.603710441061514,0.0,0.2,10.285714285714286,1,16,5.443588252359328,133.98,10.125090475786235,0.14285714285714285,0.2857142857142857,-9.333333333333332,6,134.21,1,3.0,121.9,6,9.83,7,5,7,2.8333333333333335,0,4,1.674979270186815,3,7.1,12.0,14,2.0918640616783932,0,2324,2720,13227,16401,26337,0,0,0,182813,2021-02-11,Urfa,Kum,72234,EYÜPŞAH
5,56,57,113,5,1800,14,7.57,119.83,1325,9.0,9,9,0,150.46,0,0.0,0.0,7.333333333333333,5,9,1.699673171197595,115.72333333333334,27.35077370427064,0.0,0.0,6.8,5,9,1.469693845669907,105.19200000000001,24.80524896065347,0.0,0.0,6.9,4,11,2.211334438749598,114.82777777777778,24.25499755046039,0.0,0.0,-0.33333333333333304,13,120.39,2,11.0,122.5,1,17.0,14,7,7,3.5,0,7,2.5,-6,4.45,12.0,26,1.6956156086751528,1,858,2710,15183,17024,10028,0,0,0,182813,2021-02-11,Urfa,Kum,74140,OĞLUM DELİL
9,56,58,114,13,1800,3,9.0,114.49,1818,18.0,18,18,0,132.23,0,0.0,0.0,9.0,3,18,6.48074069840786,114.49000000000001,25.570488197659945,0.0,0.3333333333333333,9.0,3,18,6.48074069840786,114.49000000000001,25.570488197659945,0.0,0.3333333333333333,9.0,3,18,6.48074069840786,114.49000000000001,25.570488197659945,0.0,0.3333333333333333,0.0,3,114.49,1,18.0,132.23,3,9.0,3,3,7,5.333333333333333,3,7,1.699673171197595,4,14.6,3.0,14,2.747270914255491,0,1104,2721,9043,12953,6804,0,0,0,182813,2021-02-11,Urfa,Kum,52292,SIMENTAL
6,52,66,118,17,1800,57,5.21,133.16,20,13.0,13,13,0,125.06,0,0.0,0.0,7.666666666666667,5,13,3.7712361663282534,134.42666666666668,6.623958199009276,0.0,0.0,7.0,5,13,3.0983866769659336,131.996,8.018270636490142,0.0,0.0,4.9,1,13,3.176476034853718,135.292,8.328990094843434,0.1,0.4,-3.333333333333334,55,133.41,10,4.9,128.36,20,6.45,57,6,7,5.0,1,8,2.6457513110645907,-5,16.6,4.0,26,2.8678989020441064,0,2717,1536,10082,12377,13472,1,3,4,182813,2021-02-11,Urfa,Kum,69560,TAKİPETBENİ
6,56,56,112,18,1800,48,4.81,128.66,890,6.0,6,6,0,133.25,0,0.0,0.0,5.333333333333333,3,7,1.699673171197595,131.62666666666667,2.664511629215042,0.0,0.3333333333333333,4.2,1,7,2.1354156504062622,132.198,6.608834693045359,0.2,0.4,4.5,1,11,3.1064449134018135,133.717,11.470557135553612,0.3,0.4,-3.333333333333333,48,128.66,11,4.0,123.67,8,7.25,48,7,7,3.6666666666666665,0,7,2.8674417556808756,7,52.6,1.0,10,3.9815490680767565,0,1276,2467,12870,13129,9072,0,0,0,182813,2021-02-11,Urfa,Kum,68267,TATVAN BEYİ
6,52,59,111,9,1800,55,6.36,129.95,1169,4.0,4,4,0,132.13,0,0.0,0.0,3.0,1,4,1.4142135623730951,129.13666666666666,9.657178101748407,0.3333333333333333,0.3333333333333333,5.0,1,11,3.286335345030997,130.42000000000002,12.553448928481771,0.2,0.2,6.0,1,13,3.872983346207417,127.45333333333332,20.032557943951588,0.2,0.2,3.666666666666667,55,129.95,9,6.33,124.6,26,6.54,55,8,7,4.333333333333333,2,7,1.8856180831641267,-2,14.85,5.0,10,2.7631695003232895,0,2872,2547,6142,15427,16790,0,0,0,182813,2021-02-11,Urfa,Kum,70104,TINASOĞLU
7,53,68,121,11,1800,33,5.15,131.11,1433,3.0,3,3,0,144.8,0,0.0,1.0,4.0,3,6,1.4142135623730951,131.1,10.225706169583928,0.0,0.6666666666666666,3.6,3,6,1.2000000000000002,137.664,11.443086296974263,0.0,0.8,3.5,2,8,1.857417562100671,134.791,11.293945678991026,0.0,0.8,-1.3333333333333335,31,131.2,7,4.71,122.52,19,5.0,33,6,7,3.5,1,9,3.253203549323856,2,12.95,5.0,24,2.6354795082673745,0,2496,2717,11733,20193,22363,0,0,0,182813,2021-02-11,Urfa,Kum,61357,TRUSTABLE
5,56,71,127,7,1800,7,2.0,123.28,1653,1.0,1,1,0,96.12,0,1.0,1.0,1.0,1,1,0.0,120.98,17.587700247616226,1.0,1.0,1.0,1,1,0.0,119.424,15.158825284302209,1.0,1.0,2.0,1,7,2.0701966780270626,123.2757142857143,15.040928786996837,0.7142857142857143,0.8571428571428571,0.33333333333333326,7,123.28,1,7.0,123.55,4,2.75,7,6,6,1.8333333333333333,0,4,1.2133516482134197,4,4.9,7.0,85,1.7749523509116738,1,426,1536,15083,13003,11788,0,0,0,182813,2021-02-11,Urfa,Kum,73584,WILD WEST
4,55,57,112,14,1800,36,6.61,113.95,944,12.0,12,12,0,0.0,0,0.0,0.0,10.333333333333334,6,13,3.0912061651652345,108.83500000000001,15.815000000000005,0.0,0.0,8.4,2,13,4.029888335921977,103.50999999999999,16.199239179665202,0.0,0.2,6.2,2,13,3.682390527904394,99.59444444444443,18.656786141664448,0.0,0.2,-5.333333333333334,36,113.95,3,2.67,122.34,28,6.29,36,10,7,4.666666666666667,1,8,2.9249881291307074,5,10.15,7.0,10,2.411439497906128,0,918,2580,7339,11727,18765,0,0,0,182813,2021-02-11,Urfa,Kum,77384,GÜVEN HAN
4,54,31,85,6,1800,6,8.83,127.58,1783,8.0,8,8,0,125.58,0,0.0,0.0,8.666666666666666,7,11,1.699673171197595,120.68333333333334,20.41023000578115,0.0,0.0,8.8,7,11,1.8330302779823362,125.58800000000001,17.602233267401047,0.0,0.0,8.833333333333334,7,11,1.6749792701868151,127.575,16.671523375704655,0.0,0.0,0.3333333333333339,6,127.58,2,9.5,125.41,6,8.83,6,3,7,5.333333333333333,3,9,2.0548046676563256,-3,79.85,1.0,17,4.392595586023115,0,1172,2580,13912,13129,17833,0,0,0,182813,2021-02-11,Urfa,Kum,75986,AMEDYE
4,55,56,111,8,1800,28,5.71,126.85,1371,1.0,1,1,0,122.25,0,1.0,1.0,1.6666666666666667,1,2,0.4714045207910317,125.28333333333335,13.101901473535136,0.3333333333333333,1.0,2.0,1,4,1.0954451150103321,128.626,11.321804803122157,0.4,0.8,4.5,1,11,3.556683848755748,130.53000000000003,8.89511101673273,0.2,0.6,0.9999999999999998,27,126.49,4,4.75,122.18,5,7.6,28,7,7,2.3333333333333335,0,5,1.5986105077709065,3,4.9,8.0,10,1.7749523509116738,1,267,2751,15083,13003,22378,0,0,0,182813,2021-02-11,Urfa,Kum,76120,BABA ARON
4,55,28,83,10,1800,27,6.26,112.56,1359,9.0,9,9,0,96.7,0,0.0,0.0,7.333333333333333,6,9,1.247219128924647,130.7,24.331983067559452,0.0,0.0,6.8,5,9,1.32664991614216,123.38200000000002,23.250757751092756,0.0,0.0,6.9,5,12,2.071231517720798,126.138,20.61559060517064,0.0,0.0,-1.333333333333333,27,112.56,5,6.0,123.53,17,6.41,27,9,7,2.8333333333333335,0,5,1.5723301886761007,-1,24.4,2.0,14,3.2347491740244907,0,1076,2547,13968,16148,21922,0,0,0,182813,2021-02-11,Urfa,Kum,76615,FAST LION
4,54,56,110,2,1800,1,12.0,125.49,1818,12.0,12,12,0,125.49,0,0.0,0.0,12.0,12,12,0.0,125.49,0.0,0.0,0.0,12.0,12,12,0.0,125.49,0.0,0.0,0.0,12.0,12,12,0.0,125.49,0.0,0.0,0.0,0.0,1,125.49,1,12.0,125.49,1,12.0,1,1,6,3.1666666666666665,0,8,3.131382371342656,-8,30.85,1.0,61,3.4610373820181723,0,1265,2703,7257,17893,18744,0,0,0,182813,2021-02-11,Urfa,Kum,76307,KARARSIZ
4,55,58,113,15,1800,66,5.74,128.85,202,11.0,11,11,0,0.0,0,0.0,0.0,9.333333333333334,5,12,3.0912061651652345,111.305,3.2050000000000054,0.0,0.0,8.0,5,12,2.898275349237888,117.96,13.257094327189495,0.0,0.0,8.2,4,14,3.1874754901018454,126.76444444444444,15.695685260684513,0.0,0.0,-2.666666666666667,66,128.85,12,5.58,124.22,27,4.96,66,8,7,4.333333333333333,3,7,1.5986105077709065,-4,15.05,4.0,10,2.775708849576025,0,1025,2493,12769,16148,17077,0,0,0,182813,2021-02-11,Urfa,Kum,77807,SHADOW MAN
4,55,28,83,1,1800,15,7.0,123.84,1595,1.0,1,1,0,132.8,0,1.0,1.0,5.666666666666667,1,9,3.39934634239519,135.28,10.098356301893881,0.3333333333333333,0.3333333333333333,8.0,1,12,3.8987177379235853,136.96599999999998,8.604839568521884,0.2,0.2,6.2,1,12,3.789459064299283,127.97,16.055864349202754,0.2,0.4,4.666666666666667,15,123.84,2,10.5,128.67,7,6.14,15,6,7,5.5,1,8,2.4324199198877374,-2,86.15,1.0,14,4.46763077196603,0,1459,2565,15737,28092,7551,0,0,0,182813,2021-02-11,Urfa,Kum,78993,HIZLI HAN
7,56,25,81,3,1800,7,8.57,126.65,1762,10.0,10,10,0,117.76,0,0.0,0.0,9.333333333333334,9,10,0.4714045207910317,130.35666666666665,9.355641197813336,0.0,0.0,9.8,5,16,3.54400902933387,131.13,7.38899451887738,0.0,0.0,8.571428571428571,3,16,3.81190401832181,126.65142857142857,14.401548952973702,0.0,0.14285714285714285,0.33333333333333215,7,126.65,1,16.0,130.57,6,8.67,7,5,7,4.666666666666667,1,8,2.2110831935702664,-2,37.2,1.0,14,3.6428355156125294,0,1087,2366,13955,7385,15831,0,0,0,182813,2021-02-11,Urfa,Kum,63401,NİZAMİ
6,60,55,115,1,1300,12,9.58,102.6,1411,10.0,10,10,0,140.51,0,0.0,0.0,10.0,9,11,0.816496580927726,108.845,31.664999999999992,0.0,0.0,9.8,6,13,2.315167380558045,111.8825,28.356815208164683,0.0,0.0,8.7,6,13,2.2825424421026654,102.08999999999999,26.46037876608051,0.0,0.0,-1.333333333333334,6,103.37,4,10.5,83.63,2,14.0,12,6,6,4.166666666666667,0,9,2.6718699236468995,1,21.75,4.0,47,3.1245651453969594,0,2717,2720,15955,12156,17569,0,0,0,182814,2021-02-11,Urfa,Kum,75004,CANGUVEN (IRE)
8,63,55,118,13,1300,3,9.67,87.44,1818,13.0,13,13,0,86.48,0,0.0,0.0,9.666666666666666,1,15,6.182412330330469,87.43666666666667,5.378514871432657,0.3333333333333333,0.3333333333333333,9.666666666666666,1,15,6.182412330330469,87.43666666666667,5.378514871432657,0.3333333333333333,0.3333333333333333,9.666666666666666,1,15,6.182412330330469,87.43666666666667,5.378514871432657,0.3333333333333333,0.3333333333333333,0.0,3,87.44,1,13.0,86.48,3,9.67,3,3,7,3.0,0,6,2.0,6,22.35,4.0,28,3.150596984114906,0,858,2617,15945,19046,22483,0,0,0,182814,2021-02-11,Urfa,Kum,60487,RED REBEL (USA)
5,0,54,54,18,1300,1,18.0,,1818,18.0,18,18,0,0.0,0,0.0,0.0,18.0,18,18,0.0,0.0,0.0,0.0,0.0,18.0,18,18,0.0,0.0,0.0,0.0,0.0,18.0,18,18,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,18.0,,1,18.0,1,1,7,4.0,1,7,2.309401076758503,-3,38.3,2.0,139,3.6712245188752153,0,2693,2734,10057,15569,14946,0,0,0,182814,2021-02-11,Urfa,Kum,71990,ASLAN MEHMET
4,61,53,114,9,1300,10,7.6,88.96,1700,12.0,12,12,0,78.67,0,0.0,0.0,6.0,1,12,4.546060565661952,88.35333333333334,15.239878243899753,0.3333333333333333,0.3333333333333333,7.4,1,14,4.841487374764082,86.96000000000001,12.557469490307355,0.2,0.2,7.6,1,14,4.004996878900157,88.958,13.706526766471514,0.1,0.2,3.666666666666666,10,88.96,1,3.0,84.79,7,8.29,10,5,7,2.5,0,6,2.565800719723442,1,9.8,8.0,28,2.379546134130174,0,540,1281,12861,28996,18777,0,0,0,182814,2021-02-11,Urfa,Kum,78933,AĞIR ADAM
5,60,53,113,12,1300,10,10.0,114.41,1700,13.0,13,13,0,139.59,0,0.0,0.0,9.333333333333334,7,13,2.6246692913372702,119.95333333333333,21.96532165836766,0.0,0.0,8.0,1,13,4.09878030638384,109.888,23.561737117623558,0.2,0.2,10.0,1,15,3.714835124201342,114.41399999999999,23.768865012869252,0.1,0.1,-1.333333333333334,10,114.41,1,10.0,85.92,7,9.71,10,7,8,1.8333333333333333,0,6,2.3392781412697,1,5.35,8.0,10,1.8484548129046001,0,2320,2720,14864,20245,21681,0,0,0,182814,2021-02-11,Urfa,Kum,73385,DAYKOMIO
4,58,51,109,3,1300,35,4.31,106.71,1025,4.0,4,4,0,130.43,0,0.0,0.0,5.333333333333333,3,9,2.6246692913372702,99.03666666666668,23.299855984295032,0.0,0.3333333333333333,5.8,3,9,2.638181191654584,95.768,18.567399817960514,0.0,0.2,4.6,1,9,2.4166091947189146,106.88999999999999,27.058757547234126,0.1,0.3,-0.6666666666666661,35,106.71,4,6.75,86.47,23,4.3,35,9,7,3.6666666666666665,0,7,2.494438257849294,5,11.35,5.0,17,2.513656063073986,0,2263,2721,6601,26144,20427,0,0,0,182814,2021-02-11,Urfa,Kum,76387,ERKEN GELEN NİSA
4,57,51,108,15,1300,95,5.25,97.64,255,7.0,7,7,0,158.19,0,0.0,0.0,7.333333333333333,6,9,1.247219128924647,157.82,0.6847383928674191,0.0,0.0,7.2,4,10,2.1354156504062622,137.5,25.732340740787656,0.0,0.0,6.1,1,10,2.7367864366808017,135.66000000000003,19.67417647577657,0.1,0.2,-1.0,95,97.64,8,7.0,86.11,40,5.3,95,9,7,5.0,1,9,2.943920288775949,-5,17.35,3.0,21,2.9096295745005794,0,2496,2722,9926,28086,20543,0,0,0,182814,2021-02-11,Urfa,Kum,85187,GEYİKLİ
5,0,50,50,5,1300,19,4.47,83.53,1336,8.0,8,8,0,81.05,0,0.0,0.0,4.0,1,8,2.943920288775949,79.35666666666667,1.2411106137470398,0.3333333333333333,0.6666666666666666,4.8,1,10,3.54400902933387,87.95200000000001,11.28910696202317,0.2,0.6,3.6,1,10,3.2310988842807027,83.61099999999999,9.143626687480193,0.4,0.7,0.33333333333333304,19,83.53,4,4.75,84.06,6,6.33,19,4,7,2.8333333333333335,1,5,1.5723301886761005,0,6.75,8.0,28,2.0476928433652555,0,2692,2547,13154,11187,17563,0,0,0,182814,2021-02-11,Urfa,Kum,73686,AĞA BATUR
5,0,50,50,14,1300,57,5.39,89.15,987,11.0,11,11,0,126.73,0,0.0,0.0,8.0,5,11,2.449489742783178,101.41000000000001,17.90510727883714,0.0,0.0,7.2,5,11,2.1354156504062622,99.16,14.94825608557734,0.0,0.0,6.7,4,11,2.0024984394500787,95.314,13.642514577598956,0.0,0.0,-2.0,42,91.61,5,4.8,81.26,7,3.86,57,10,7,3.3333333333333335,0,9,2.9814239699997196,5,5.9,13.0,21,1.9315214116032138,0,2324,2751,12261,12383,20305,0,0,0,182814,2021-02-11,Urfa,Kum,72118,MÜHENDİS
4,56,49,105,6,1300,22,6.32,84.91,1441,8.0,8,8,0,85.51,0,0.0,0.0,9.666666666666666,8,12,1.699673171197595,78.31,5.129840803247864,0.0,0.0,6.8,2,12,3.7629775444453557,80.56,5.4617762678454715,0.0,0.4,4.9,1,12,3.419064199455752,80.58099999999999,7.144427828734785,0.1,0.5,-6.333333333333332,21,85.48,4,8.75,85.62,6,10.0,22,5,7,3.3333333333333335,0,9,3.7267799624996494,7,5.9,10.0,21,1.9315214116032138,0,2872,2720,13227,6668,23098,0,0,0,182814,2021-02-11,Urfa,Kum,80158,DOLCE MOYE
7,58,45,103,17,1300,19,7.42,108.55,1167,8.0,8,8,0,147.58,0,0.0,0.0,7.666666666666667,4,11,2.8674417556808756,119.91000000000001,28.32524080509585,0.0,0.0,6.6,4,11,2.5768197453450252,111.73000000000002,27.24997541283295,0.0,0.0,7.4,3,12,3.411744421846396,104.36111111111113,24.326046143745895,0.0,0.1,-0.3333333333333339,19,108.55,1,7.0,85.27,12,7.42,19,8,7,5.5,0,8,2.6299556396765835,-2,9.9,10.0,14,2.388762789235098,0,267,2565,13527,15569,18615,0,0,0,182814,2021-02-11,Urfa,Kum,63926,ÖZÜN
5,0,44,44,11,1300,11,7.09,92.0,1700,13.0,13,13,0,81.66,0,0.0,0.0,7.666666666666667,3,13,4.109609335312651,99.17666666666666,12.398409396190933,0.0,0.3333333333333333,8.2,3,13,3.3105890714493698,90.856,14.019444496840809,0.0,0.2,7.4,1,13,3.3823069050575527,93.445,19.462480956959215,0.1,0.2,-1.333333333333334,11,92.0,2,7.5,84.35,6,6.33,11,5,7,4.333333333333333,1,9,2.560381915956203,-5,10.55,5.0,14,2.446685436967803,0,1104,2547,13968,6668,14839,0,0,0,182814,2021-02-11,Urfa,Kum,71846,GOLDEN LION
4,0,44,44,16,1300,30,6.87,114.6,1177,9.0,9,9,0,162.18,0,0.0,0.0,9.0,8,10,0.816496580927726,150.41,11.77000000000001,0.0,0.0,9.4,5,15,3.2619012860600183,147.4933333333333,10.457970910054957,0.0,0.0,6.4,1,15,4.409081537009721,133.3085714285714,15.474270283807458,0.3,0.3,0.6666666666666661,30,114.6,1,11.0,86.18,15,7.2,30,9,7,3.3333333333333335,0,8,2.9249881291307074,-3,12.95,5.0,14,2.6354795082673745,0,1076,1281,8640,24840,24771,0,0,0,182814,2021-02-11,Urfa,Kum,79100,GÖZDE OĞLUM
5,0,42,42,2,1300,2,14.0,93.19,1807,12.0,12,12,0,97.53,0,0.0,0.0,14.0,12,16,2.0,93.185,4.344999999999999,0.0,0.0,14.0,12,16,2.0,93.185,4.344999999999999,0.0,0.0,14.0,12,16,2.0,93.185,4.344999999999999,0.0,0.0,0.0,2,93.19,1,16.0,88.84,2,14.0,2,2,6,0.16666666666666666,0,1,0.372677996249965,0,88.6,1.0,82,4.4953553199808844,0,2333,2718,10559,20229,15745,0,0,0,182814,2021-02-11,Urfa,Kum,72315,RENTELE
5,50,29,79,8,1300,3,10.33,106.08,1818,9.0,9,9,0,85.71,0,0.0,0.0,10.333333333333334,8,14,2.6246692913372702,106.08333333333333,27.431036355842554,0.0,0.0,10.333333333333334,8,14,2.6246692913372702,106.08333333333333,27.431036355842554,0.0,0.0,10.333333333333334,8,14,2.6246692913372702,106.08333333333333,27.431036355842554,0.0,0.0,0.0,3,106.08,2,8.5,86.69,3,10.33,3,2,7,4.166666666666667,0,8,3.0776975521032313,6,43.6,1.0,17,3.7977338590260183,0,2696,2718,12814,11187,17182,0,0,0,182814,2021-02-11,Urfa,Kum,73949,BAYRAMHAN
5,50,24,74,10,1300,81,5.84,94.13,699,12.0,12,12,0,95.3,0,0.0,0.0,11.333333333333334,9,13,1.699673171197595,91.45666666666666,3.1726364781081067,0.0,0.0,9.6,2,13,4.029888335921977,88.816,6.755556527777711,0.0,0.2,7.3,2,13,3.7161808352124095,86.04499999999999,6.763450672548743,0.0,0.1,-4.666666666666667,80,93.89,12,4.75,85.78,39,6.0,81,8,6,3.6666666666666665,0,8,2.494438257849294,2,15.6,4.0,47,2.8094026953624978,0,1172,2487,9284,24840,22359,0,0,0,182814,2021-02-11,Urfa,Kum,72616,HAWAI STORM
4,55,41,96,7,1300,7,9.0,112.98,1707,14.0,14,14,0,115.52,0,0.0,0.0,9.666666666666666,7,14,3.0912061651652345,103.37666666666667,18.61989318503794,0.0,0.0,7.8,5,14,3.3105890714493698,111.946,20.152965637841,0.0,0.0,9.0,5,14,3.3806170189140663,112.98142857142855,23.142160306969387,0.0,0.0,-2.333333333333333,5,112.67,1,12.0,86.42,4,9.0,7,6,7,5.5,0,9,2.9860788111948193,8,44.5,1.0,38,3.817712325956905,0,1459,2547,15187,11727,24935,0,0,0,182814,2021-02-11,Urfa,Kum,78928,HEMEDAN
5,0,40,40,4,1300,17,9.76,87.84,1238,13.0,13,13,0,85.66,0,0.0,0.0,11.666666666666666,8,14,2.6246692913372702,82.805,2.854999999999997,0.0,0.0,11.8,8,14,2.039607805437114,84.65,3.498866483115162,0.0,0.0,12.7,8,16,2.1,89.8675,13.218445209252106,0.0,0.0,0.6666666666666679,17,87.84,1,2.0,83.76,11,8.36,17,4,7,3.6666666666666665,0,7,2.6246692913372702,2,5.35,8.0,14,1.8484548129046001,0,2378,2720,14864,15956,16065,0,0,0,182814,2021-02-11,Urfa,Kum,75976,HOVARDA
4,60,31,91,8,1700,24,7.46,135.96,1401,15.0,15,15,0,170.99,0,0.0,0.0,11.333333333333334,9,15,2.6246692913372702,177.35666666666665,13.02566014535241,0.0,0.0,10.8,9,15,2.1354156504062622,153.564,34.10004785920395,0.0,0.0,10.0,5,15,3.286335345030997,144.57199999999997,29.918276621490083,0.0,0.0,-3.0,23,136.93,3,8.33,135.2,18,6.78,24,9,7,2.5,0,6,1.8929694486000912,2,4.25,14.0,10,1.6582280766035324,1,2717,2565,553,24855,28146,0,0,0,182815,2021-02-11,Urfa,Kum,85544,GELİBOLU YILDIZI
4,56,34,90,2,1700,9,9.89,109.6,1662,10.0,10,10,0,88.12,0,0.0,0.0,13.0,10,16,2.449489742783178,114.925,26.804999999999993,0.0,0.0,12.2,7,16,3.3105890714493698,114.24000000000001,22.760805126357013,0.0,0.0,9.88888888888889,1,16,4.4831646670737815,109.59625,23.400979112795678,0.1111111111111111,0.1111111111111111,-1.666666666666666,5,108.32,1,12.0,141.45,2,13.5,9,5,7,5.666666666666667,1,9,2.9249881291307074,5,22.6,4.0,19,3.1612467120315646,0,2713,2716,1448,9910,20190,0,0,0,182815,2021-02-11,Urfa,Kum,84843,KAYIP ELMAS
4,58,35,93,6,1700,13,8.15,114.32,1674,10.0,10,10,0,159.62,0,0.0,0.0,13.0,10,17,2.943920288775949,120.13666666666666,27.9298195880715,0.0,0.0,10.0,4,17,4.427188724235731,110.226,25.396079697465122,0.0,0.0,9.5,3,17,4.031128874149275,115.87600000000002,27.601640603413415,0.0,0.1,-6.333333333333333,10,119.87,1,5.0,133.46,9,7.0,13,6,7,4.5,1,9,2.4324199198877374,4,8.35,6.0,14,2.2353763433005955,0,2692,2487,3206,17028,15977,0,0,0,182815,2021-02-11,Urfa,Kum,76341,SAÇANSOY
4,56,34,90,5,1700,61,6.33,140.64,765,5.0,5,5,0,154.05,0,0.0,0.0,6.666666666666667,5,9,1.699673171197595,151.09,12.159498344915388,0.0,0.0,7.2,5,9,1.469693845669907,135.394,24.350516709096752,0.0,0.0,5.5,3,9,2.0615528128088303,135.397,18.88168268454907,0.0,0.2,-0.3333333333333339,61,140.64,12,7.25,140.21,16,8.38,61,9,7,2.1666666666666665,0,7,2.544056253745625,0,17.1,3.0,14,2.89591193827178,0,1154,2493,9689,14949,22686,0,0,0,182815,2021-02-11,Urfa,Kum,78054,ATİKBEY KIZI
4,56,55,111,10,1700,13,5.92,131.43,1577,6.0,6,6,0,145.72,0,0.0,0.0,9.0,6,14,3.559026084010437,133.74,13.10732110946652,0.0,0.0,8.0,6,14,3.03315017762062,142.17000000000002,14.696894910150238,0.0,0.0,7.4,3,14,2.6907248094147422,134.952,22.999256422762894,0.0,0.1,-3.666666666666667,11,129.35,2,5.0,133.71,3,3.33,13,8,7,3.3333333333333335,1,8,2.748737083745107,0,1.75,46.0,14,1.0116009116784799,1,2693,2493,12491,24855,15310,0,0,0,182815,2021-02-11,Urfa,Kum,77664,DİCLE RÜZGARI
4,56,40,96,4,1700,29,7.03,128.14,1478,7.0,7,7,0,153.01,0,0.0,0.0,9.666666666666666,7,14,3.0912061651652345,134.345,18.664999999999992,0.0,0.0,8.8,7,14,2.6381811916545836,145.0675,19.421883759048704,0.0,0.0,8.3,6,14,2.282542442102666,140.14333333333332,17.91923299449815,0.0,0.0,-2.666666666666666,27,127.49,3,5.33,133.78,13,6.54,29,9,7,4.166666666666667,2,9,2.7938424357067015,0,5.65,14.0,14,1.8946168546677629,0,2872,2468,8625,10083,22270,0,0,0,182815,2021-02-11,Urfa,Kum,77427,DİLANCAN
4,53,36,89,1,1700,4,11.25,112.28,1733,16.0,16,16,0,122.64,0,0.0,0.0,12.0,9,16,2.943920288775949,104.21,14.13203689022452,0.0,0.0,11.25,9,16,2.8613807855648994,112.27749999999999,18.57523939953399,0.0,0.0,11.25,9,16,2.8613807855648994,112.27749999999999,18.57523939953399,0.0,0.0,0.0,2,119.08,2,12.5,129.56,2,9.0,4,2,6,1.6666666666666667,0,7,2.494438257849294,0,25.05,1.0,63,3.260017768199376,0,2881,2366,11033,10083,22347,0,0,0,182815,2021-02-11,Urfa,Kum,79512,BİLGİÇ GÜLÜ
4,55,26,81,3,1700,8,9.12,124.02,1693,10.0,10,10,0,132.65,0,0.0,0.0,12.0,10,13,1.4142135623730951,128.50666666666666,30.60811039940594,0.0,0.0,10.2,6,13,2.6381811916545836,127.56800000000001,27.289945694339515,0.0,0.0,9.125,6,13,2.7585095613392387,124.02,23.17751119080735,0.0,0.0,-5.0,8,124.02,1,6.0,134.49,6,9.5,8,6,7,2.5,0,9,3.640054944640259,-6,16.9,2.0,28,2.884800712846709,0,2696,2487,3430,24857,20299,0,0,0,182815,2021-02-11,Urfa,Kum,92018,DİZDARGÜLÜ
4,55,30,85,12,1700,5,7.8,122.77,1808,9.0,9,9,0,152.66,0,0.0,0.0,9.666666666666666,7,13,2.494438257849294,130.65333333333334,20.46025306675251,0.0,0.0,7.8,2,13,3.54400902933387,122.76799999999999,18.576766564717335,0.0,0.2,7.8,2,13,3.54400902933387,122.76799999999999,18.576766564717335,0.0,0.2,0.0,5,122.77,1,7.0,135.92,4,7.5,5,4,7,4.333333333333333,0,9,3.7712361663282534,2,20.35,2.0,14,3.0610517396746335,0,2716,2565,13973,17029,13768,0,0,0,182815,2021-02-11,Urfa,Kum,85955,GÜN GELİR
