date,year_month,weekday_no,weekday,city,city_id,label,combination,amount,amount_text,under_1750,race_count,url
2025-04-20,2025-04,6,Pazar,Adana,1,1. 6'LI GANYAN,11/2/7/1/12/2,1577.1,"1.577,10 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=20%2F04%2F2025&SehirAdi=Adana
2025-04-20,2025-04,6,Pazar,Istanbul,3,1. 6'LI GANYAN,11/7/3/1/10/9,58309.86,"58.309,86 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=20%2F04%2F2025&SehirAdi=Istanbul
2025-04-21,2025-04,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,3/3/3/3/4/10,856679.13,"856.679,13 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=21%2F04%2F2025&SehirAdi=Bursa
2025-04-21,2025-04,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"1,4/2/10/2/9/11",1954.27,"1.954,27 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=21%2F04%2F2025&SehirAdi=Urfa
2025-04-22,2025-04,1,Sali,Antalya,10,1. 6'LI GANYAN,5/2/8/5/9/2,17715.33,"17.715,33 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=22%2F04%2F2025&SehirAdi=Antalya
2025-04-22,2025-04,1,Sali,Elazig,7,1. 6'LI GANYAN,"1,12/1/7/7,8/1/2",15898.65,"15.898,65 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=22%2F04%2F2025&SehirAdi=Elazig
2025-04-23,2025-04,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,5/3/1/6/1/3,3592.5,"3.592,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=23%2F04%2F2025&SehirAdi=Istanbul
2025-04-24,2025-04,3,Persembe,Ankara,5,1. 6'LI GANYAN,"2,6/7/3/8/4/12",10909.83,"10.909,83 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=24%2F04%2F2025&SehirAdi=Ankara
2025-04-24,2025-04,3,Persembe,Izmir,2,1. 6'LI GANYAN,7/2/4/7/9/5,62856.36,"62.856,36 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=24%2F04%2F2025&SehirAdi=Izmir
2025-04-25,2025-04,4,Cuma,Bursa,4,1. 6'LI GANYAN,"2/8/4,7/6/10/5,7",52997.34,"52.997,34 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=25%2F04%2F2025&SehirAdi=Bursa
2025-04-25,2025-04,4,Cuma,Istanbul,3,1. 6'LI GANYAN,8/10/5/5/7/3,50622.21,"50.622,21 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=25%2F04%2F2025&SehirAdi=Istanbul
2025-04-26,2025-04,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,9/3/5/5/7/6,71084.43,"71.084,43 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=26%2F04%2F2025&SehirAdi=Ankara
2025-04-26,2025-04,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"2/1/3/3,6/9/2",6265.59,"6.265,59 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=26%2F04%2F2025&SehirAdi=Izmir
2025-04-27,2025-04,6,Pazar,Adana,1,1. 6'LI GANYAN,"4/3,6,12/2/3/2/1",6722.25,"6.722,25 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=27%2F04%2F2025&SehirAdi=Adana
2025-04-27,2025-04,6,Pazar,Adana,1,1. 6'LI GANYAN,"4/3,6,12/2/3/4/1",7213.53,"7.213,53 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=27%2F04%2F2025&SehirAdi=Adana
2025-04-27,2025-04,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"3/1,4/4/6/4/3,6",334.74,"334,74 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=27%2F04%2F2025&SehirAdi=Istanbul
2025-04-28,2025-04,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,7/1/9/6/7/5,341227.29,"341.227,29 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=28%2F04%2F2025&SehirAdi=Bursa
2025-04-28,2025-04,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,10/7/14/3/4/7,,"Bilen çıkmamıştır, 4,984,634.63 ₺ devretmiştir.",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=28%2F04%2F2025&SehirAdi=Urfa
2025-04-29,2025-04,1,Sali,Antalya,10,1. 6'LI GANYAN,"2/1/6/2/5,6/7,11",100738.86,"100.738,86 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=29%2F04%2F2025&SehirAdi=Antalya
2025-04-29,2025-04,1,Sali,Elazig,7,1. 6'LI GANYAN,4/5/5/6/9/4,21649.2,"21.649,20 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=29%2F04%2F2025&SehirAdi=Elazig
2025-04-30,2025-04,2,Carsamba,Elazig,7,1. 6'LI GANYAN,1/2/7/4/6/2,813.37,"813,37 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=30%2F04%2F2025&SehirAdi=Elazig
2025-04-30,2025-04,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"3/1/1,3,6,7,8/4/7/4",16802.1,"16.802,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=30%2F04%2F2025&SehirAdi=Istanbul
2025-05-01,2025-05,3,Persembe,Ankara,5,1. 6'LI GANYAN,"2/10/1/6/9/9,14",1344275.37,"1.344.275,37 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=01%2F05%2F2025&SehirAdi=Ankara
2025-05-01,2025-05,3,Persembe,Izmir,2,1. 6'LI GANYAN,"10/2/1/8/6,14/3",176647.29,"176.647,29 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=01%2F05%2F2025&SehirAdi=Izmir
2025-05-02,2025-05,4,Cuma,Bursa,4,1. 6'LI GANYAN,2/6/6/6/6/4,1946.31,"1.946,31 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=02%2F05%2F2025&SehirAdi=Bursa
2025-05-02,2025-05,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"7/5/5/1,6/2,10/1",4920.03,"4.920,03 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=02%2F05%2F2025&SehirAdi=Istanbul
2025-05-03,2025-05,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,6/1/3/1/7/3,1218.99,"1.218,99 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=03%2F05%2F2025&SehirAdi=Ankara
2025-05-03,2025-05,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"3/4,5/1/2/11/3",1177.53,"1.177,53 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=03%2F05%2F2025&SehirAdi=Izmir
2025-05-04,2025-05,6,Pazar,Adana,1,1. 6'LI GANYAN,"1,2/7/2/2/3/5",107000.46,"107.000,46 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=04%2F05%2F2025&SehirAdi=Adana
2025-05-04,2025-05,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"1/3,4/6/2/8/4",47908.05,"47.908,05 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=04%2F05%2F2025&SehirAdi=Istanbul
2025-05-05,2025-05,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,10/6/1/2/6/3,8711.52,"8.711,52 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=05%2F05%2F2025&SehirAdi=Bursa
2025-05-05,2025-05,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"8/8/6/2/5,9,11,12/10",1201.3,"1.201,30 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=05%2F05%2F2025&SehirAdi=Urfa
2025-05-06,2025-05,1,Sali,Ankara,5,1. 6'LI GANYAN,"3/3,6/1/2/4/7",269484.03,"269.484,03 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=06%2F05%2F2025&SehirAdi=Ankara
2025-05-06,2025-05,1,Sali,Antalya,10,1. 6'LI GANYAN,"5/4/5/1,2/1/10",197963.25,"197.963,25 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=06%2F05%2F2025&SehirAdi=Antalya
2025-05-07,2025-05,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"1/3/7/2,5,7/1/8",7215.67,"7.215,67 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=07%2F05%2F2025&SehirAdi=Elazig
2025-05-07,2025-05,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,4/3/2/6/3/7,19816.74,"19.816,74 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=07%2F05%2F2025&SehirAdi=Istanbul
2025-05-08,2025-05,3,Persembe,Ankara,5,1. 6'LI GANYAN,7/6/1/3/3/11,2980.2,"2.980,20 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=08%2F05%2F2025&SehirAdi=Ankara
2025-05-08,2025-05,3,Persembe,Izmir,2,1. 6'LI GANYAN,"3,4/7,8/3/1/6/4",3963.57,"3.963,57 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=08%2F05%2F2025&SehirAdi=Izmir
2025-05-09,2025-05,4,Cuma,Bursa,4,1. 6'LI GANYAN,"4/3/3/8/1,2,5,7,11/1",1602.15,"1.602,15 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=09%2F05%2F2025&SehirAdi=Bursa
2025-05-09,2025-05,4,Cuma,Istanbul,3,1. 6'LI GANYAN,2/2/1/1/7/4,31112.52,"31.112,52 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=09%2F05%2F2025&SehirAdi=Istanbul
2025-05-10,2025-05,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"2/6,8/7/2/3/4",15975.9,"15.975,90 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=10%2F05%2F2025&SehirAdi=Ankara
2025-05-10,2025-05,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"4/1/1/12/6,10/10",9886.59,"9.886,59 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=10%2F05%2F2025&SehirAdi=Izmir
2025-05-11,2025-05,6,Pazar,Adana,1,1. 6'LI GANYAN,"3/9/11/1,3/14/8",1361.7,"1.361,70 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=11%2F05%2F2025&SehirAdi=Adana
2025-05-11,2025-05,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"6/1,5/1/4/7/3",4185.75,"4.185,75 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=11%2F05%2F2025&SehirAdi=Istanbul
2025-05-12,2025-05,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,2/8/1/8/7/6,2712.42,"2.712,42 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=12%2F05%2F2025&SehirAdi=Bursa
2025-05-12,2025-05,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"4,6,7/3/1/3/4,12/6",1798.35,"1.798,35 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=12%2F05%2F2025&SehirAdi=Urfa
2025-05-13,2025-05,1,Sali,Ankara,5,1. 6'LI GANYAN,3/5/1/6/6/1,8876.67,"8.876,67 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=13%2F05%2F2025&SehirAdi=Ankara
2025-05-13,2025-05,1,Sali,Antalya,10,1. 6'LI GANYAN,"2/2,7/7/1/1/2",770.28,"770,28 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=13%2F05%2F2025&SehirAdi=Antalya
2025-05-14,2025-05,2,Carsamba,Elazig,7,1. 6'LI GANYAN,8/6/3/6/8/1,2436.07,"2.436,07 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=14%2F05%2F2025&SehirAdi=Elazig
2025-05-14,2025-05,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,6/7/1/1/8/2,2699.91,"2.699,91 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=14%2F05%2F2025&SehirAdi=Istanbul
2025-05-15,2025-05,3,Persembe,Ankara,5,1. 6'LI GANYAN,"6/1,4,7/2/1/14/13",13122.09,"13.122,09 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=15%2F05%2F2025&SehirAdi=Ankara
2025-05-15,2025-05,3,Persembe,Izmir,2,1. 6'LI GANYAN,"4,5/1/2/3/2,11/4",2462.67,"2.462,67 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=15%2F05%2F2025&SehirAdi=Izmir
2025-05-16,2025-05,4,Cuma,Bursa,4,1. 6'LI GANYAN,"6/9/9/6,9/2/4",18390.81,"18.390,81 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=16%2F05%2F2025&SehirAdi=Bursa
2025-05-16,2025-05,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"7/13/2/1/5,8,9,10/11",18499.77,"18.499,77 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=16%2F05%2F2025&SehirAdi=Istanbul
2025-05-17,2025-05,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,3/8/6/2/2/12,3880.95,"3.880,95 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=17%2F05%2F2025&SehirAdi=Ankara
2025-05-17,2025-05,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"13/5/7/1/1/5,9",4654.38,"4.654,38 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=17%2F05%2F2025&SehirAdi=Izmir
2025-05-18,2025-05,6,Pazar,Adana,1,1. 6'LI GANYAN,6/3/1/3/3/3,1990.89,"1.990,89 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=18%2F05%2F2025&SehirAdi=Adana
2025-05-18,2025-05,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"1/6/2/5/3,8/13",65879.55,"65.879,55 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=18%2F05%2F2025&SehirAdi=Istanbul
2025-05-19,2025-05,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"6,9/6/7/3/5/6",10040.64,"10.040,64 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=19%2F05%2F2025&SehirAdi=Bursa
2025-05-19,2025-05,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"7/1/3,7/7/15/10",,"Bilen çıkmamıştır, 4,740,215.86 ₺ devretmiştir.",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=19%2F05%2F2025&SehirAdi=Urfa
2025-05-20,2025-05,1,Sali,Ankara,5,1. 6'LI GANYAN,6/2/1/8/6/6,229.56,"229,56 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=20%2F05%2F2025&SehirAdi=Ankara
2025-05-20,2025-05,1,Sali,Antalya,10,1. 6'LI GANYAN,5/7/1/3/3/1,186.84,"186,84 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=20%2F05%2F2025&SehirAdi=Antalya
2025-05-21,2025-05,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"2,4/1/2/5/8/6",14632.95,"14.632,95 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=21%2F05%2F2025&SehirAdi=Elazig
2025-05-21,2025-05,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"2/2/3/4,9/4,7/1,2,7",258.15,"258,15 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=21%2F05%2F2025&SehirAdi=Istanbul
2025-05-22,2025-05,3,Persembe,Ankara,5,1. 6'LI GANYAN,7/2/5/8/6/8,88774.17,"88.774,17 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=22%2F05%2F2025&SehirAdi=Ankara
2025-05-22,2025-05,3,Persembe,Izmir,2,1. 6'LI GANYAN,"8/2,4/11/6/2/6",12143.4,"12.143,40 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=22%2F05%2F2025&SehirAdi=Izmir
2025-05-23,2025-05,4,Cuma,Bursa,4,1. 6'LI GANYAN,4/4/4/9/1/5,38656.41,"38.656,41 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=23%2F05%2F2025&SehirAdi=Bursa
2025-05-23,2025-05,4,Cuma,Istanbul,3,1. 6'LI GANYAN,5/4/2/1/5/1,2978.7,"2.978,70 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=23%2F05%2F2025&SehirAdi=Istanbul
2025-05-24,2025-05,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"1,5/2/1/6/7/4",14498.64,"14.498,64 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=24%2F05%2F2025&SehirAdi=Ankara
2025-05-24,2025-05,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,3/5/5/2/10/4,5942.67,"5.942,67 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=24%2F05%2F2025&SehirAdi=Izmir
2025-05-25,2025-05,6,Pazar,Adana,1,1. 6'LI GANYAN,6/5/7/13/3/1,21141.84,"21.141,84 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=25%2F05%2F2025&SehirAdi=Adana
2025-05-25,2025-05,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"5/2/4/6/4/1,9",52792.62,"52.792,62 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=25%2F05%2F2025&SehirAdi=Istanbul
2025-05-26,2025-05,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"2/2/5/5/4/6,8",26593.47,"26.593,47 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=26%2F05%2F2025&SehirAdi=Bursa
2025-05-26,2025-05,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"4/1/1,3/7/2/1,16",16890.12,"16.890,12 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=26%2F05%2F2025&SehirAdi=Urfa
2025-05-27,2025-05,1,Sali,Ankara,5,1. 6'LI GANYAN,1/5/4/5/5/7,1683.33,"1.683,33 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=27%2F05%2F2025&SehirAdi=Ankara
2025-05-27,2025-05,1,Sali,Antalya,10,1. 6'LI GANYAN,4/2/2/1/7/4,179.49,"179,49 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=27%2F05%2F2025&SehirAdi=Antalya
2025-05-28,2025-05,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"11/1,4/7/4/8/5",12734.4,"12.734,40 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=28%2F05%2F2025&SehirAdi=Elazig
2025-05-28,2025-05,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,6/3/5/7/2/4,20620.44,"20.620,44 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=28%2F05%2F2025&SehirAdi=Istanbul
2025-05-29,2025-05,3,Persembe,Ankara,5,1. 6'LI GANYAN,1/5/4/5/1/6,184604.85,"184.604,85 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=29%2F05%2F2025&SehirAdi=Ankara
2025-05-29,2025-05,3,Persembe,Izmir,2,1. 6'LI GANYAN,1/3/3/2/16/5,263200.5,"263.200,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=29%2F05%2F2025&SehirAdi=Izmir
2025-05-30,2025-05,4,Cuma,Bursa,4,1. 6'LI GANYAN,"6/1,3,4,8/1/5/4/6",6446.97,"6.446,97 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=30%2F05%2F2025&SehirAdi=Bursa
2025-05-30,2025-05,4,Cuma,Istanbul,3,1. 6'LI GANYAN,5/4/4/10/3/4,375.72,"375,72 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=30%2F05%2F2025&SehirAdi=Istanbul
2025-05-31,2025-05,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"8/8/5/3/7/2,5",1572.27,"1.572,27 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=31%2F05%2F2025&SehirAdi=Ankara
2025-05-31,2025-05,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"8/8/5/6,8/7/2,5",2835.27,"2.835,27 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=31%2F05%2F2025&SehirAdi=Ankara
2025-05-31,2025-05,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"6/5/4/4/6/2,8",140063.37,"140.063,37 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=31%2F05%2F2025&SehirAdi=Izmir
2025-06-01,2025-06,6,Pazar,Adana,1,1. 6'LI GANYAN,"10/4/2,7/2/3/6",23186.2,"23.186,20 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=01%2F06%2F2025&SehirAdi=Adana
2025-06-01,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,7/1/2/8/8/3,21218.0,"21.218,00 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=01%2F06%2F2025&SehirAdi=Istanbul
2025-06-02,2025-06,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"5,6,9/1/7/1/10/6",6385.05,"6.385,05 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=02%2F06%2F2025&SehirAdi=Bursa
2025-06-02,2025-06,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"3/9/1/6/6/1,5,6",6457.6,"6.457,60 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=02%2F06%2F2025&SehirAdi=Urfa
